game_player_id,game_id,game,round,phase,season_code,player_id,is_starter,is_playing,team_id,dorsal,player,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,season_year,minutes_played
U2016_103_BUD,U2016_103,BUD-DYR,9,REGULAR SEASON,U2016,BUD,False,True,BUD,TOTAL,Buducnost Voli Podgorica,95,23,44,8,17,25,32,7,24,31,17,4,13,1,1,18,24,103,0,2016,200.0
U2016_103_DYR,U2016_103,BUD-DYR,9,REGULAR SEASON,U2016,DYR,False,True,DYR,TOTAL,Zenit St Petersburg,97,29,42,10,32,9,11,14,26,40,18,8,12,1,1,25,18,107,0,2016,200.0
U2016_007_DYR,U2016_007,DYR-MUN,1,REGULAR SEASON,U2016,DYR,False,True,DYR,TOTAL,Zenit St Petersburg,80,16,31,9,22,21,28,5,21,26,21,5,12,3,3,20,25,90,0,2016,200.0
U2016_007_MUN,U2016_007,DYR-MUN,1,REGULAR SEASON,U2016,MUN,False,True,MUN,TOTAL,Fc Bayern Munich,77,31,52,2,12,9,11,10,27,37,25,7,17,3,3,25,20,91,0,2016,200.0
U2016_063_SKO,U2016_063,SKO-LKB,6,REGULAR SEASON,U2016,SKO,False,True,SKO,TOTAL,Mzt Skopje Aerodrom,80,23,45,4,16,22,29,13,20,33,8,10,13,2,5,20,28,82,0,2016,200.0
U2016_063_LKB,U2016_063,SKO-LKB,6,REGULAR SEASON,U2016,LKB,False,True,LKB,TOTAL,Lietkabelis Panevezys,87,24,42,9,18,12,16,9,24,33,20,8,16,5,2,28,20,96,0,2016,200.0
U2016_131_LKB,U2016_131,LKB-ULM,12,TOP 16,U2016,LKB,False,True,LKB,TOTAL,Lietkabelis Panevezys,86,12,25,12,24,26,31,6,19,25,25,10,20,3,0,20,28,107,0,2016,200.0
U2016_131_ULM,U2016_131,LKB-ULM,12,TOP 16,U2016,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,84,21,39,9,20,15,20,10,20,30,19,10,20,0,3,28,20,78,0,2016,200.0
U2016_003_LKB,U2016_003,LKB-SKO,1,REGULAR SEASON,U2016,LKB,False,True,LKB,TOTAL,Lietkabelis Panevezys,90,22,35,12,28,10,11,12,15,27,21,10,20,1,1,28,20,90,0,2016,200.0
U2016_003_SKO,U2016_003,LKB-SKO,1,REGULAR SEASON,U2016,SKO,False,True,SKO,TOTAL,Mzt Skopje Aerodrom,89,16,30,9,19,30,33,9,16,25,16,11,20,1,1,20,28,102,0,2016,200.0
U2016_048_PAM,U2016_048,PAM-LJU,4,REGULAR SEASON,U2016,PAM,False,True,PAM,TOTAL,Valencia Basket,87,26,37,6,27,17,19,9,26,35,20,16,18,3,1,23,19,104,0,2016,200.0
U2016_048_LJU,U2016_048,PAM-LJU,4,REGULAR SEASON,U2016,LJU,False,True,LJU,TOTAL,Union Olimpija Ljubljana,74,14,31,10,25,16,23,10,21,31,16,11,21,1,3,20,23,73,0,2016,200.0
U2016_186_PAM,U2016_186,PAM-MAL,25,FINALS,U2016,PAM,False,True,PAM,TOTAL,Valencia Basket,58,12,33,9,36,7,8,17,23,40,15,3,9,2,8,24,18,46,0,2016,200.0
U2016_186_MAL,U2016_186,PAM-MAL,25,FINALS,U2016,MAL,False,True,MAL,TOTAL,Unicaja Malaga,63,13,30,8,25,13,19,8,29,37,11,6,8,8,2,19,23,79,0,2016,200.0
U2016_105_MAL,U2016_105,MAL-MUR,9,REGULAR SEASON,U2016,MAL,False,True,MAL,TOTAL,Unicaja Malaga,89,19,32,11,26,18,22,9,23,32,16,4,19,2,3,20,25,94,0,2016,225.0
U2016_105_MUR,U2016_105,MAL-MUR,9,REGULAR SEASON,U2016,MUR,False,True,MUR,TOTAL,Ucam Murcia,86,26,41,11,33,1,6,16,21,37,22,9,19,3,2,25,20,89,0,2016,225.0
U2016_047_JER,U2016_047,JER-TIV,4,REGULAR SEASON,U2016,JER,False,True,JER,TOTAL,Hapoel Bank Yahav Jerusalem,90,26,38,7,20,17,28,5,25,30,22,9,12,2,1,19,24,109,0,2016,200.0
U2016_047_TIV,U2016_047,JER-TIV,4,REGULAR SEASON,U2016,TIV,False,True,TIV,TOTAL,Lokomotiv Kuban Krasnodar,79,27,45,5,18,10,14,9,23,32,17,9,15,1,2,24,19,81,0,2016,200.0
U2016_076_BER,U2016_076,BER-BIL,7,REGULAR SEASON,U2016,BER,False,True,BER,TOTAL,Alba Berlin,88,26,39,9,23,9,10,10,20,30,24,3,13,3,3,20,17,101,0,2016,199.95
U2016_076_BIL,U2016_076,BER-BIL,7,REGULAR SEASON,U2016,BIL,False,True,BIL,TOTAL,Retabet Bilbao Basket,92,20,39,13,33,13,14,17,16,33,24,7,8,3,3,17,20,111,0,2016,200.0
U2016_132_MUN,U2016_132,MUN-KHI,12,TOP 16,U2016,MUN,False,True,MUN,TOTAL,Fc Bayern Munich,90,21,37,10,26,18,19,14,28,42,21,7,15,2,4,18,19,111,0,2016,200.0
U2016_132_KHI,U2016_132,MUN-KHI,12,TOP 16,U2016,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,74,18,37,10,32,8,11,14,16,30,10,7,13,4,2,19,18,65,0,2016,200.0
U2016_062_CED,U2016_062,CED-CAN,6,REGULAR SEASON,U2016,CED,False,True,CED,TOTAL,Cedevita Zagreb,97,28,52,7,25,20,29,21,21,42,20,7,10,6,2,21,22,110,0,2016,200.0
U2016_062_CAN,U2016_062,CED-CAN,6,REGULAR SEASON,U2016,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria Las Palmas,90,26,44,10,23,8,14,12,23,35,25,3,14,2,6,25,21,94,0,2016,200.0
U2016_099_LKB,U2016_099,LKB-CAN,9,REGULAR SEASON,U2016,LKB,False,True,LKB,TOTAL,Lietkabelis Panevezys,73,19,42,8,22,11,14,9,18,27,19,9,12,0,1,22,23,76,0,2016,200.0
U2016_099_CAN,U2016_099,LKB-CAN,9,REGULAR SEASON,U2016,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria Las Palmas,92,27,40,8,18,14,17,6,30,36,23,7,15,1,0,23,22,117,0,2016,200.0
U2016_156_LKB,U2016_156,LKB-KHI,15,TOP 16,U2016,LKB,False,True,LKB,TOTAL,Lietkabelis Panevezys,77,27,37,5,19,8,10,8,26,34,22,6,26,1,3,21,18,82,0,2016,200.0
U2016_156_KHI,U2016_156,LKB-KHI,15,TOP 16,U2016,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,89,28,44,8,22,9,15,8,13,21,23,12,12,3,1,18,21,102,0,2016,199.97
U2016_115_DYR,U2016_115,DYR-MAL,10,REGULAR SEASON,U2016,DYR,False,True,DYR,TOTAL,Zenit St Petersburg,82,20,39,11,30,9,16,17,26,43,21,8,17,3,6,21,19,87,0,2016,200.0
U2016_115_MAL,U2016_115,DYR-MAL,10,REGULAR SEASON,U2016,MAL,False,True,MAL,TOTAL,Unicaja Malaga,72,23,45,7,19,5,11,11,23,34,13,11,19,6,3,20,19,73,0,2016,200.0
U2016_164_KHI,U2016_164,KHI-MUN,16,TOP 16,U2016,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,74,20,35,6,26,16,26,10,25,35,11,7,20,5,3,20,26,70,0,2016,225.0
U2016_164_MUN,U2016_164,KHI-MUN,16,TOP 16,U2016,MUN,False,True,MUN,TOTAL,Fc Bayern Munich,96,23,47,11,29,17,20,18,28,46,27,11,16,3,5,26,20,111,0,2016,225.0
U2016_171_JER,U2016_171,JER-CAN,17,QUARTER FINAL,U2016,JER,False,True,JER,TOTAL,Hapoel Bank Yahav Jerusalem,87,27,46,9,21,6,12,12,30,42,25,4,12,7,4,18,15,109,0,2016,200.0
U2016_171_CAN,U2016_171,JER-CAN,17,QUARTER FINAL,U2016,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria Las Palmas,67,19,37,6,27,11,13,10,22,32,15,6,11,4,7,15,18,68,0,2016,200.0
U2016_166_LIE,U2016_166,LIE-DYR,16,TOP 16,U2016,LIE,False,True,LIE,TOTAL,Lietuvos Rytas Vilnius,86,18,39,9,21,23,31,14,26,40,14,9,14,3,4,20,27,100,0,2016,200.0
U2016_166_DYR,U2016_166,LIE-DYR,16,TOP 16,U2016,DYR,False,True,DYR,TOTAL,Zenit St Petersburg,84,20,39,11,31,11,18,15,22,37,15,9,11,4,3,28,19,80,0,2016,200.0
U2016_035_LJU,U2016_035,LJU-JER,3,REGULAR SEASON,U2016,LJU,False,True,LJU,TOTAL,Union Olimpija Ljubljana,74,19,31,5,17,21,25,2,22,24,17,7,15,0,1,23,24,79,0,2016,200.0
U2016_035_JER,U2016_035,LJU-JER,3,REGULAR SEASON,U2016,JER,False,True,JER,TOTAL,Hapoel Bank Yahav Jerusalem,89,25,41,7,18,18,21,7,24,31,18,8,9,1,0,25,23,106,0,2016,200.0
U2016_110_CAN,U2016_110,CAN-SKO,10,REGULAR SEASON,U2016,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria Las Palmas,87,32,42,5,26,8,15,8,26,34,24,12,13,3,2,18,19,108,0,2016,200.0
U2016_110_SKO,U2016_110,CAN-SKO,10,REGULAR SEASON,U2016,SKO,False,True,SKO,TOTAL,Mzt Skopje Aerodrom,75,21,37,7,24,12,21,13,25,38,14,4,21,2,3,19,17,65,0,2016,200.0
U2016_039_CAN,U2016_039,CAN-LKB,4,REGULAR SEASON,U2016,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria Las Palmas,86,27,51,8,22,8,15,18,26,44,21,5,12,5,1,22,24,105,0,2016,200.0
U2016_039_LKB,U2016_039,CAN-LKB,4,REGULAR SEASON,U2016,LKB,False,True,LKB,TOTAL,Lietkabelis Panevezys,67,14,34,9,22,12,19,6,20,26,12,6,19,1,5,24,21,45,0,2016,200.0
U2016_173_DYR,U2016_173,DYR-TIV,18,QUARTER FINAL,U2016,DYR,False,True,DYR,TOTAL,Zenit St Petersburg,77,12,32,11,24,20,26,8,17,25,17,10,17,4,2,31,23,67,0,2016,200.0
U2016_173_TIV,U2016_173,DYR-TIV,18,QUARTER FINAL,U2016,TIV,False,True,TIV,TOTAL,Lokomotiv Kuban Krasnodar,88,21,42,7,15,25,35,15,27,42,17,5,17,2,4,24,30,100,0,2016,200.0
U2016_005_KHI,U2016_005,KHI-LIE,1,REGULAR SEASON,U2016,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,76,19,42,6,24,20,27,13,18,31,19,11,9,4,3,20,26,87,0,2016,224.37
U2016_005_LIE,U2016_005,KHI-LIE,1,REGULAR SEASON,U2016,LIE,False,True,LIE,TOTAL,Lietuvos Rytas Vilnius,71,21,35,5,24,14,17,13,28,41,19,3,22,2,4,26,20,68,0,2016,224.03
U2016_084_JER,U2016_084,JER-PAM,7,REGULAR SEASON,U2016,JER,False,True,JER,TOTAL,Hapoel Bank Yahav Jerusalem,84,22,35,9,22,13,20,6,24,30,23,4,15,2,3,28,21,85,0,2016,200.0
U2016_084_PAM,U2016_084,JER-PAM,7,REGULAR SEASON,U2016,PAM,False,True,PAM,TOTAL,Valencia Basket,86,18,33,8,23,26,34,9,23,32,20,9,13,3,2,21,27,103,0,2016,200.0
U2016_127_BER,U2016_127,BER-MAL,11,TOP 16,U2016,BER,False,True,BER,TOTAL,Alba Berlin,69,15,31,10,28,9,12,9,23,32,18,8,14,3,2,19,19,77,0,2016,200.0
U2016_127_MAL,U2016_127,BER-MAL,11,TOP 16,U2016,MAL,False,True,MAL,TOTAL,Unicaja Malaga,77,14,33,12,31,13,17,15,25,40,19,6,15,2,3,19,19,84,0,2016,200.0
U2016_113_KHI,U2016_113,KHI-BIL,10,REGULAR SEASON,U2016,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,99,24,38,11,21,18,27,9,30,39,21,4,15,3,2,18,23,121,0,2016,200.0
U2016_113_BIL,U2016_113,KHI-BIL,10,REGULAR SEASON,U2016,BIL,False,True,BIL,TOTAL,Retabet Bilbao Basket,78,19,34,9,32,13,17,8,16,24,24,7,10,2,3,23,18,75,0,2016,200.0
U2016_023_ULM,U2016_023,ULM-LJU,2,REGULAR SEASON,U2016,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,87,15,33,13,31,18,21,7,22,29,22,10,11,0,2,18,16,94,0,2016,200.0
U2016_023_LJU,U2016_023,ULM-LJU,2,REGULAR SEASON,U2016,LJU,False,True,LJU,TOTAL,Union Olimpija Ljubljana,82,20,36,10,23,12,16,8,32,40,14,6,21,2,0,17,18,91,0,2016,200.0
U2016_050_SKO,U2016_050,SKO-CAN,5,REGULAR SEASON,U2016,SKO,False,True,SKO,TOTAL,Mzt Skopje Aerodrom,75,23,36,7,21,8,10,9,23,32,14,1,24,5,2,18,16,70,0,2016,200.0
U2016_050_CAN,U2016_050,SKO-CAN,5,REGULAR SEASON,U2016,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria Las Palmas,98,30,52,9,25,11,14,16,18,34,20,16,8,2,5,16,18,118,0,2016,200.0
U2016_130_TIV,U2016_130,TIV-MUR,12,TOP 16,U2016,TIV,False,True,TIV,TOTAL,Lokomotiv Kuban Krasnodar,70,21,39,4,18,16,24,11,28,39,19,9,11,2,1,23,25,89,0,2016,200.0
U2016_130_MUR,U2016_130,TIV-MUR,12,TOP 16,U2016,MUR,False,True,MUR,TOTAL,Ucam Murcia,60,5,19,11,33,17,23,8,25,33,12,4,16,1,2,25,23,48,0,2016,200.0
U2016_064_FUE,U2016_064,FUE-BER,6,REGULAR SEASON,U2016,FUE,False,True,FUE,TOTAL,Montakit Fuenlabrada,105,22,39,15,26,16,24,11,32,43,20,5,15,2,1,27,25,121,0,2016,200.0
U2016_064_BER,U2016_064,FUE-BER,6,REGULAR SEASON,U2016,BER,False,True,BER,TOTAL,Alba Berlin,80,19,43,7,22,21,25,5,21,26,16,9,12,1,2,25,26,76,0,2016,200.0
U2016_184_PAM,U2016_184,PAM-MAL,23,FINALS,U2016,PAM,False,True,PAM,TOTAL,Valencia Basket,68,18,38,9,24,5,7,14,23,37,17,2,8,0,1,13,14,79,0,2016,200.0
U2016_184_MAL,U2016_184,PAM-MAL,23,FINALS,U2016,MAL,False,True,MAL,TOTAL,Unicaja Malaga,62,17,36,9,27,1,2,13,21,34,16,6,8,1,0,14,13,72,0,2016,200.0
U2016_090_LIE,U2016_090,LIE-BIL,8,REGULAR SEASON,U2016,LIE,False,True,LIE,TOTAL,Lietuvos Rytas Vilnius,83,20,38,9,19,16,22,13,30,43,17,8,20,4,0,18,21,104,0,2016,200.0
U2016_090_BIL,U2016_090,LIE-BIL,8,REGULAR SEASON,U2016,BIL,False,True,BIL,TOTAL,Retabet Bilbao Basket,71,18,36,10,31,5,9,9,17,26,22,7,13,0,4,21,18,63,0,2016,200.0
U2016_060_ULM,U2016_060,ULM-JER,5,REGULAR SEASON,U2016,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,103,24,32,11,25,22,25,9,27,36,27,9,14,3,1,22,22,138,0,2016,200.0
U2016_060_JER,U2016_060,ULM-JER,5,REGULAR SEASON,U2016,JER,False,True,JER,TOTAL,Hapoel Bank Yahav Jerusalem,77,14,34,12,26,13,16,6,14,20,16,6,13,1,3,23,22,66,0,2016,200.0
U2016_051_CED,U2016_051,CED-NOV,5,REGULAR SEASON,U2016,CED,False,True,CED,TOTAL,Cedevita Zagreb,92,28,52,8,21,12,17,11,29,40,23,6,7,0,2,15,20,115,0,2016,200.0
U2016_051_NOV,U2016_051,CED-NOV,5,REGULAR SEASON,U2016,NOV,False,True,NOV,TOTAL,Nizhny Novgorod,77,15,33,13,33,8,15,11,27,38,19,4,17,2,0,20,15,73,0,2016,200.0
U2016_045_MUR,U2016_045,MUR-MAL,4,REGULAR SEASON,U2016,MUR,False,True,MUR,TOTAL,Ucam Murcia,83,20,41,10,25,13,16,13,20,33,16,5,13,0,1,24,21,81,0,2016,200.0
U2016_045_MAL,U2016_045,MUR-MAL,4,REGULAR SEASON,U2016,MAL,False,True,MAL,TOTAL,Unicaja Malaga,75,18,32,8,24,15,19,4,19,23,12,4,12,1,0,22,23,70,0,2016,200.0
U2016_059_TIV,U2016_059,TIV-PAM,5,REGULAR SEASON,U2016,TIV,False,True,TIV,TOTAL,Lokomotiv Kuban Krasnodar,64,21,37,5,22,7,11,12,25,37,7,4,15,1,4,27,20,50,0,2016,200.0
U2016_059_PAM,U2016_059,TIV-PAM,5,REGULAR SEASON,U2016,PAM,False,True,PAM,TOTAL,Valencia Basket,73,19,36,5,27,20,32,17,21,38,15,7,7,4,1,20,27,85,0,2016,200.0
U2016_181_MAL,U2016_181,MAL-TIV,21,SEMI-FINAL,U2016,MAL,False,True,MAL,TOTAL,Unicaja Malaga,74,16,27,8,25,18,28,12,25,37,12,3,10,2,1,16,27,90,0,2016,199.13
U2016_181_TIV,U2016_181,MAL-TIV,21,SEMI-FINAL,U2016,TIV,False,True,TIV,TOTAL,Lokomotiv Kuban Krasnodar,63,19,46,7,22,4,7,19,21,40,15,2,11,1,2,27,16,52,0,2016,200.0
U2016_100_LIE,U2016_100,LIE-BER,9,REGULAR SEASON,U2016,LIE,False,True,LIE,TOTAL,Lietuvos Rytas Vilnius,97,19,45,15,25,14,21,14,17,31,14,8,12,3,3,19,21,97,0,2016,200.0
U2016_100_BER,U2016_100,LIE-BER,9,REGULAR SEASON,U2016,BER,False,True,BER,TOTAL,Alba Berlin,99,28,46,9,17,16,20,8,24,32,21,6,15,3,3,21,19,111,0,2016,200.0
U2016_028_BER,U2016_028,BER-KHI,3,REGULAR SEASON,U2016,BER,False,True,BER,TOTAL,Alba Berlin,72,15,33,7,22,21,23,5,21,26,16,4,16,2,4,21,20,64,0,2016,200.0
U2016_028_KHI,U2016_028,BER-KHI,3,REGULAR SEASON,U2016,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,102,28,45,11,27,13,15,13,29,42,25,11,11,4,2,20,20,136,0,2016,200.0
U2016_041_FUE,U2016_041,FUE-BIL,4,REGULAR SEASON,U2016,FUE,False,True,FUE,TOTAL,Montakit Fuenlabrada,89,16,31,14,35,15,23,16,15,31,18,7,12,1,2,27,22,83,0,2016,199.93
U2016_041_BIL,U2016_041,FUE-BIL,4,REGULAR SEASON,U2016,BIL,False,True,BIL,TOTAL,Retabet Bilbao Basket,78,21,33,8,22,12,22,12,21,33,17,4,22,2,0,25,26,77,0,2016,200.0
U2016_150_LIE,U2016_150,LIE-NOV,14,TOP 16,U2016,LIE,False,True,LIE,TOTAL,Lietuvos Rytas Vilnius,99,30,43,10,20,9,11,4,25,29,26,6,8,1,1,19,18,126,0,2016,200.0
U2016_150_NOV,U2016_150,LIE-NOV,14,TOP 16,U2016,NOV,False,True,NOV,TOTAL,Nizhny Novgorod,73,16,33,9,26,14,18,8,18,26,15,5,12,1,1,19,19,69,0,2016,200.0
U2016_119_PAM,U2016_119,PAM-TIV,10,REGULAR SEASON,U2016,PAM,False,True,PAM,TOTAL,Valencia Basket,78,14,36,13,30,11,12,12,21,33,16,4,10,3,5,19,19,79,0,2016,200.0
U2016_119_TIV,U2016_119,PAM-TIV,10,REGULAR SEASON,U2016,TIV,False,True,TIV,TOTAL,Lokomotiv Kuban Krasnodar,77,28,51,4,17,9,13,15,26,41,18,5,8,5,3,21,19,93,0,2016,200.0
U2017_013_DAR,U2017_013,DAR-CED,2,REGULAR SEASON,U2017,DAR,False,True,DAR,TOTAL,Darussafaka Istanbul,85,22,42,8,26,17,22,12,23,35,18,6,6,3,3,18,23,100,0,2017,195.0
U2017_013_CED,U2017_013,DAR-CED,2,REGULAR SEASON,U2017,CED,False,True,CED,TOTAL,Cedevita Zagreb,83,23,43,10,23,7,11,10,29,39,15,3,11,3,3,23,18,87,0,2017,195.0
U2017_060_DYR,U2017_060,DYR-BUR,5,REGULAR SEASON,U2017,DYR,False,True,DYR,TOTAL,Zenit St Petersburg,84,24,49,7,26,15,20,22,24,46,18,8,12,3,2,15,23,104,0,2017,200.0
U2017_060_BUR,U2017_060,DYR-BUR,5,REGULAR SEASON,U2017,BUR,False,True,BUR,TOTAL,Tofas Bursa,82,27,46,7,15,7,11,5,24,29,25,7,14,2,3,23,15,89,0,2017,200.0
U2017_138_GAL,U2017_138,GAL-CAN,13,TOP 16,U2017,GAL,False,True,GAL,TOTAL,Galatasaray Odeabank Istanbul,86,24,38,8,24,14,15,7,17,24,21,2,11,2,4,22,16,83,0,2017,200.0
U2017_138_CAN,U2017_138,GAL-CAN,13,TOP 16,U2017,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria,108,24,41,14,21,18,26,11,22,33,23,7,10,4,2,17,22,136,0,2017,200.0
U2017_012_TRN,U2017_012,TRN-ASV,1,REGULAR SEASON,U2017,TRN,False,True,TRN,TOTAL,Dolomiti Energia Trento,85,26,48,5,19,18,22,9,26,35,16,9,13,2,0,22,19,91,0,2017,200.0
U2017_012_ASV,U2017_012,TRN-ASV,1,REGULAR SEASON,U2017,ASV,False,True,ASV,TOTAL,Asvel Villeurbanne,75,22,47,5,18,16,21,10,24,34,13,9,17,3,0,21,23,76,0,2017,200.0
U2017_059_ASV,U2017_059,ASV-CAN,5,REGULAR SEASON,U2017,ASV,False,True,ASV,TOTAL,Asvel Villeurbanne,68,19,39,7,21,9,13,9,16,25,15,7,16,3,3,25,18,54,0,2017,200.0
U2017_059_CAN,U2017_059,ASV-CAN,5,REGULAR SEASON,U2017,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria,84,24,43,7,17,15,19,12,25,37,18,7,15,3,3,19,25,104,0,2017,200.0
U2017_046_ULM,U2017_046,ULM-DYR,4,REGULAR SEASON,U2017,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,93,24,41,7,19,24,30,11,25,36,17,6,15,2,4,25,24,99,0,2017,200.0
U2017_046_DYR,U2017_046,ULM-DYR,4,REGULAR SEASON,U2017,DYR,False,True,DYR,TOTAL,Zenit St Petersburg,95,26,42,7,27,22,25,12,20,32,15,9,10,4,2,24,25,105,0,2017,200.0
U2017_002_ANR,U2017_002,ANR-UNK,1,REGULAR SEASON,U2017,ANR,False,True,ANR,TOTAL,Morabanc Andorra,68,19,28,4,21,18,28,7,24,31,17,4,10,1,0,24,25,76,0,2017,210.0
U2017_002_UNK,U2017_002,ANR-UNK,1,REGULAR SEASON,U2017,UNK,False,True,UNK,TOTAL,Unics Kazan,76,24,42,4,17,16,18,8,29,37,13,6,11,9,0,26,24,95,0,2017,210.0
U2017_153_DAR,U2017_153,DAR-GAL,15,TOP 16,U2017,DAR,False,True,DAR,TOTAL,Darussafaka Istanbul,77,20,38,6,22,19,23,11,30,41,17,7,12,4,3,16,22,99,0,2017,200.0
U2017_153_GAL,U2017_153,DAR-GAL,15,TOP 16,U2017,GAL,False,True,GAL,TOTAL,Galatasaray Odeabank Istanbul,63,18,35,6,22,9,10,2,23,25,16,3,14,3,4,22,15,51,0,2017,200.0
U2017_064_JER,U2017_064,JER-LKB,6,REGULAR SEASON,U2017,JER,False,True,JER,TOTAL,Hapoel Bank Yahav Jerusalem,93,20,50,10,22,23,34,16,27,43,17,7,8,3,2,25,27,102,0,2017,200.0
U2017_064_LKB,U2017_064,JER-LKB,6,REGULAR SEASON,U2017,LKB,False,True,LKB,TOTAL,Lietkabelis Panevezys,81,15,34,11,27,18,28,10,34,44,17,6,14,2,3,27,25,86,0,2017,200.0
U2017_035_TRN,U2017_035,TRN-BUR,3,REGULAR SEASON,U2017,TRN,False,True,TRN,TOTAL,Dolomiti Energia Trento,88,16,34,12,28,20,27,13,21,34,13,9,16,2,0,25,21,85,0,2017,200.2
U2017_035_BUR,U2017_035,TRN-BUR,3,REGULAR SEASON,U2017,BUR,False,True,BUR,TOTAL,Tofas Bursa,91,27,44,6,14,19,29,9,20,29,14,12,12,4,0,22,23,104,0,2017,200.0
U2017_087_ANR,U2017_087,ANR-CED,8,REGULAR SEASON,U2017,ANR,False,True,ANR,TOTAL,Morabanc Andorra,78,20,45,9,19,11,15,12,26,38,13,3,13,2,2,19,18,79,0,2017,200.0
U2017_087_CED,U2017_087,ANR-CED,8,REGULAR SEASON,U2017,CED,False,True,CED,TOTAL,Cedevita Zagreb,71,18,34,10,25,5,10,6,24,30,15,7,15,2,2,18,19,73,0,2017,200.0
U2017_165_BUD,U2017_165,BUD-CED,16,TOP 16,U2017,BUD,False,True,BUD,TOTAL,Buducnost Voli Podgorica,84,26,39,10,21,2,3,10,23,33,16,13,17,2,2,17,17,104,0,2017,200.0
U2017_165_CED,U2017_165,BUD-CED,16,TOP 16,U2017,CED,False,True,CED,TOTAL,Cedevita Zagreb,52,12,35,8,23,4,4,13,11,24,10,6,19,2,2,17,17,35,0,2017,200.0
U2017_119_CAN,U2017_119,CAN-ASV,10,REGULAR SEASON,U2017,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria,128,34,58,11,28,27,31,14,33,47,24,6,14,5,2,26,25,148,0,2017,275.0
U2017_119_ASV,U2017_119,CAN-ASV,10,REGULAR SEASON,U2017,ASV,False,True,ASV,TOTAL,Asvel Villeurbanne,129,24,49,20,39,21,27,14,28,42,22,9,13,2,5,25,26,137,0,2017,275.0
U2017_024_BUR,U2017_024,BUR-CAN,2,REGULAR SEASON,U2017,BUR,False,True,BUR,TOTAL,Tofas Bursa,98,24,41,11,22,17,18,10,20,30,24,5,11,2,4,18,21,118,0,2017,200.0
U2017_024_CAN,U2017_024,BUR-CAN,2,REGULAR SEASON,U2017,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria,94,25,43,9,23,17,18,11,18,29,25,5,11,4,2,21,18,108,0,2017,200.0
U2017_088_MUN,U2017_088,MUN-JER,8,REGULAR SEASON,U2017,MUN,False,True,MUN,TOTAL,Fc Bayern Munich,111,29,48,8,19,29,34,11,26,37,23,7,13,3,0,22,30,141,0,2017,200.0
U2017_088_JER,U2017_088,MUN-JER,8,REGULAR SEASON,U2017,JER,False,True,JER,TOTAL,Hapoel Bank Yahav Jerusalem,85,18,37,12,26,13,23,10,21,31,15,7,19,0,3,30,22,65,0,2017,200.07
U2017_005_GAL,U2017_005,GAL-MUN,1,REGULAR SEASON,U2017,GAL,False,True,GAL,TOTAL,Galatasaray Odeabank Istanbul,69,16,30,9,21,10,16,6,19,25,14,9,20,4,1,17,21,72,0,2017,200.0
U2017_005_MUN,U2017_005,GAL-MUN,1,REGULAR SEASON,U2017,MUN,False,True,MUN,TOTAL,Fc Bayern Munich,86,24,46,10,17,8,13,12,21,33,31,13,15,1,4,21,17,107,0,2017,200.0
U2017_082_CAN,U2017_082,CAN-BUR,7,REGULAR SEASON,U2017,CAN,False,True,CAN,TOTAL,Herbalife Gran Canaria,92,23,38,10,21,16,19,9,24,33,26,3,12,4,1,18,23,121,0,2017,200.0
U2017_082_BUR,U2017_082,CAN-BUR,7,REGULAR SEASON,U2017,BUR,False,True,BUR,TOTAL,Tofas Bursa,71,19,39,7,16,12,15,3,12,15,10,4,9,1,4,24,17,49,0,2017,200.0
U2017_090_GAL,U2017_090,GAL-BUD,8,REGULAR SEASON,U2017,GAL,False,True,GAL,TOTAL,Galatasaray Odeabank Istanbul,82,21,38,11,21,7,11,6,28,34,21,12,12,2,1,17,16,106,0,2017,200.0
U2017_090_BUD,U2017_090,GAL-BUD,8,REGULAR SEASON,U2017,BUD,False,True,BUD,TOTAL,Buducnost Voli Podgorica,61,16,37,6,25,11,11,11,24,35,15,8,16,1,2,16,17,63,0,2017,200.0
U2017_134_TIV,U2017_134,TIV-TRN,12,TOP 16,U2017,TIV,False,True,TIV,TOTAL,Lokomotiv Kuban Krasnodar,97,20,32,13,26,18,23,9,25,34,28,15,21,2,2,24,21,120,0,2017,200.0
